url_length,domain_length,subdomain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_special_chars,num_sensitive_words,has_@,has_https,has_ip,has_suspicious_tld,is_shortened,label
65,22,0,36,3,3,0,2,0,0,0,0,0,0,0,0,1
33,18,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
35,3,8,20,4,0,0,2,0,1,0,0,0,0,0,0,1
21,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,13,0,4,1,0,0,1,0,0,0,0,0,0,1,0,1
61,17,0,40,1,1,0,6,0,0,0,0,0,0,0,0,1
26,8,0,14,2,1,0,1,2,0,0,0,0,0,0,0,1
106,4,60,38,6,1,0,2,57,0,1,0,0,0,0,0,1
19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100,12,0,10,2,0,1,1,6,12,0,0,0,0,0,0,1
541,11,0,35,3,1,0,4,131,2,0,0,1,0,0,0,1
34,18,0,12,1,0,0,1,1,0,0,0,0,0,0,0,1
20,16,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1
70,21,0,45,1,6,0,1,5,3,0,0,0,0,0,0,0
33,5,7,17,3,0,0,2,4,0,0,0,0,0,0,0,1
124,10,0,21,2,2,1,3,43,4,1,0,0,0,0,0,1
65,5,0,56,2,0,1,4,0,0,0,0,0,0,0,0,0
68,6,7,50,2,6,0,2,5,0,0,0,0,0,0,0,0
254,15,0,49,5,3,1,6,26,14,0,0,1,0,0,0,1
47,11,0,32,1,1,0,5,10,0,0,0,0,0,0,0,1
41,8,0,29,1,1,0,3,9,0,0,0,0,0,0,0,0
35,26,0,6,2,2,0,1,0,0,0,0,0,0,0,0,1
58,9,0,46,3,1,0,5,0,0,0,0,0,0,0,0,1
42,10,0,28,2,0,1,2,3,0,0,0,0,0,0,0,1
76,10,0,62,1,6,0,2,0,0,0,0,0,0,0,0,0
142,9,6,27,3,1,7,3,4,6,0,0,0,0,0,0,1
48,20,0,24,2,0,2,2,0,0,0,0,0,0,0,0,0
90,15,0,72,2,3,0,6,2,0,0,0,0,0,0,0,1
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
27,5,0,10,2,0,0,1,0,2,0,0,0,0,0,0,1
18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,8,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0
148,9,0,28,2,0,1,2,22,30,0,0,0,0,0,0,0
83,12,0,10,2,0,1,1,5,10,0,0,0,0,0,0,1
125,8,0,113,1,8,0,3,28,0,0,0,0,0,0,0,0
21,7,0,11,1,0,0,2,0,0,0,0,0,0,0,0,1
19,9,0,6,1,0,0,1,2,0,0,0,0,0,0,0,1
34,7,0,9,2,0,0,1,3,2,0,0,0,0,0,0,1
10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,7,0,27,2,0,0,5,0,0,0,0,0,0,0,0,1
30,11,0,15,2,0,0,2,0,0,0,0,0,0,0,0,1
92,12,0,10,3,1,2,1,3,8,0,0,0,0,0,0,1
24,6,0,14,2,0,0,2,0,0,0,0,0,0,0,0,1
14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,9,0,66,1,7,0,4,6,0,0,0,0,0,0,0,0
61,16,0,23,2,2,0,1,0,2,0,0,0,0,0,0,1
27,7,0,16,1,0,0,3,1,0,0,0,0,0,0,0,1
43,9,0,30,2,1,0,4,0,0,0,0,0,0,0,0,1
199,10,0,10,2,0,1,1,20,8,0,0,0,0,0,0,1
52,14,0,34,2,0,0,4,2,0,0,0,0,0,0,0,1
89,7,0,10,2,0,1,1,5,12,0,0,0,0,0,0,1
31,7,0,6,1,0,0,1,1,2,0,0,0,0,0,0,0
31,5,5,16,3,1,0,2,0,0,0,0,0,0,1,0,1
25,8,0,13,1,0,0,2,0,0,0,0,0,0,0,0,1
41,17,0,21,2,0,1,2,0,0,0,0,0,0,0,0,1
30,17,0,9,2,1,0,1,1,0,0,0,0,0,0,0,1
68,4,12,48,3,1,0,2,23,0,0,0,0,0,0,0,1
67,5,5,52,2,5,0,1,8,0,0,0,0,0,0,0,0
67,4,12,47,3,1,0,2,22,0,0,0,0,0,0,0,1
56,6,0,16,3,0,1,2,1,4,0,0,0,0,0,0,1
79,5,5,64,3,6,0,5,8,0,0,0,0,0,0,0,0
22,12,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1
84,17,0,64,2,8,0,2,1,0,0,0,0,0,0,0,1
19,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
26,14,0,8,1,0,0,1,4,0,0,0,0,0,0,0,1
67,21,0,39,3,3,0,2,0,0,0,0,0,0,0,0,1
75,22,0,29,2,0,0,1,12,4,0,0,0,0,0,0,0
245,11,0,37,8,0,1,10,10,28,1,0,1,0,0,0,1
32,12,0,17,2,0,0,2,0,0,0,0,0,0,0,0,1
69,6,0,59,1,4,0,5,4,0,0,0,0,0,0,0,0
50,8,0,38,2,4,0,3,8,0,0,0,0,0,0,0,1
39,7,0,27,2,0,0,3,0,0,0,0,0,0,1,0,1
30,13,0,14,2,0,0,2,0,0,0,0,0,0,0,0,1
437,8,11,9,3,15,1,2,84,2,0,0,0,0,0,0,1
35,7,8,15,2,2,0,1,5,0,0,0,0,0,0,0,0
36,15,0,14,3,0,0,2,0,0,1,0,0,0,0,0,1
38,9,8,16,3,0,0,2,0,0,0,0,0,0,0,0,0
85,14,0,65,5,1,0,4,17,8,0,0,0,1,0,0,1
25,9,0,9,2,1,0,1,0,0,0,0,0,0,0,0,1
42,15,0,13,2,0,0,1,3,2,0,0,0,0,0,0,1
35,16,0,16,2,0,0,2,0,0,1,0,0,0,0,0,1
79,6,0,8,5,0,0,8,2,3,1,0,0,0,0,0,0
65,19,0,42,1,0,0,4,26,0,1,0,1,0,0,0,1
12,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1
66,17,0,19,2,2,0,1,1,4,0,0,0,0,0,0,1
22,10,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1
35,14,0,21,4,0,1,2,11,0,0,0,0,1,0,0,1
40,12,6,17,3,0,0,2,1,0,0,0,0,0,0,0,1
21,9,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1
22,7,0,10,1,0,0,1,2,0,0,0,0,0,1,0,1
72,27,0,41,2,2,0,3,0,0,0,0,0,0,0,0,0
110,5,16,20,7,1,0,5,1,11,2,0,1,0,0,0,1
55,15,16,19,3,0,1,2,3,0,0,0,0,0,0,0,1
89,7,0,78,2,8,0,5,10,0,0,0,0,0,0,0,0
16,5,7,0,2,0,0,0,5,0,0,0,0,0,0,0,1
62,15,0,43,2,1,1,4,6,0,0,0,0,0,0,0,0
25,5,0,16,1,0,0,2,0,0,0,0,0,0,0,0,1
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,5,0,16,3,0,0,2,6,1,0,0,0,0,0,0,1
81,15,0,62,2,7,0,3,12,0,0,0,0,0,0,0,0
12,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1
102,10,0,10,2,2,1,1,6,10,0,0,0,0,0,0,1
17,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,23,0,11,3,0,3,1,3,8,0,0,0,0,0,0,1
170,10,0,104,7,2,4,9,17,2,1,0,1,0,0,0,1
46,14,0,28,1,1,0,3,4,0,0,0,0,0,0,0,0
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,12,0,42,2,0,3,2,0,0,0,0,0,0,0,0,0
49,8,0,37,1,1,0,3,15,0,0,0,0,0,0,0,0
28,7,4,12,2,0,0,1,0,1,0,0,0,0,0,0,1
43,10,28,0,2,0,0,0,0,0,0,0,0,0,0,0,1
77,5,0,64,3,5,0,3,1,0,0,0,0,0,0,0,1
45,9,0,32,2,0,0,4,0,0,1,0,0,0,0,0,1
23,9,0,10,1,0,0,1,0,0,0,0,0,0,0,0,1
47,12,0,26,2,0,0,4,0,1,1,0,0,0,0,0,1
61,9,2,45,2,0,3,2,0,2,0,0,0,0,0,0,0
35,9,0,10,3,0,0,1,2,2,0,0,0,0,0,0,1
35,4,4,22,3,2,0,1,14,0,0,0,0,0,0,0,1
130,8,5,22,6,0,0,12,21,8,0,0,0,0,0,0,1
13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
142,9,0,129,2,5,2,11,6,2,5,0,1,0,0,0,1
75,14,0,57,3,1,0,1,10,8,0,0,0,0,0,0,0
35,9,0,22,1,0,0,5,0,0,1,0,0,0,1,0,1
29,11,0,15,2,0,0,2,0,0,0,0,0,0,0,0,1
49,9,0,12,2,0,0,1,3,4,0,0,0,0,0,0,0
48,10,0,34,1,4,0,2,7,0,0,0,0,0,0,0,1
37,9,2,21,2,0,2,2,0,0,0,0,0,0,0,0,0
214,7,25,7,2,3,2,1,17,29,0,0,0,0,0,0,1
19,11,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
32,11,0,17,2,0,0,3,0,0,0,0,0,0,0,0,0
53,18,0,31,2,3,0,1,0,0,0,0,0,0,0,0,0
24,18,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
68,15,0,46,3,3,0,4,4,0,0,0,0,0,0,0,1
64,6,0,54,1,5,0,5,6,0,0,0,0,0,0,0,0
22,13,0,6,2,0,0,1,0,0,0,0,0,0,0,0,1
71,3,6,57,3,0,0,2,41,0,0,0,0,0,0,0,0
18,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,8,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0
123,15,0,1,1,12,0,2,0,2,0,0,0,0,0,0,0
42,9,0,30,2,1,0,1,0,0,0,0,0,0,0,0,0
25,12,0,9,1,1,0,1,0,0,0,0,0,0,0,0,1
39,4,0,31,1,0,0,4,0,0,0,0,0,0,0,0,0
83,8,14,56,3,12,1,3,10,0,0,0,0,0,0,0,0
124,11,0,10,4,0,3,1,11,12,0,0,0,0,0,0,1
29,9,0,16,2,1,0,1,0,0,0,0,0,0,0,0,0
33,8,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0
60,9,0,47,2,0,0,4,11,0,0,0,0,0,0,0,1
18,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,19,0,17,2,0,0,1,3,2,0,0,0,0,0,0,0
23,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
74,10,0,60,1,6,0,2,13,0,0,0,0,0,0,0,0
47,25,0,10,2,1,0,1,2,2,0,0,0,0,0,0,1
35,16,0,15,1,2,0,2,2,1,0,0,0,0,0,0,1
89,19,0,63,2,9,0,2,0,0,0,0,0,0,0,0,1
38,8,0,23,2,1,0,4,2,0,0,0,0,0,0,0,1
74,8,15,46,3,5,0,3,6,0,0,0,0,0,0,0,0
33,14,0,15,2,0,0,1,0,0,0,0,0,0,0,0,1
164,13,0,144,3,0,1,5,19,5,0,0,0,0,0,0,1
129,6,0,119,1,2,0,1,25,1,0,0,0,0,0,0,1
69,5,0,19,2,0,0,1,8,6,0,0,0,0,0,0,1
17,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26,8,0,14,1,0,0,2,5,0,0,0,0,0,0,0,0
38,16,0,18,1,0,3,1,4,0,0,0,0,0,0,0,0
22,14,0,2,3,0,0,1,16,0,0,0,0,1,0,0,1
11,7,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
84,8,16,12,3,0,0,1,28,3,0,0,0,0,0,0,1
15,5,0,7,1,0,0,1,1,0,0,0,0,0,0,0,1
41,8,0,29,1,1,0,5,7,0,0,0,0,0,0,0,0
49,10,0,35,1,3,0,2,0,0,0,0,0,0,0,0,0
36,8,0,24,2,0,0,2,4,0,0,0,0,0,0,0,1
67,18,0,46,2,2,0,2,0,0,0,0,0,0,0,0,1
40,6,0,30,2,1,0,3,2,0,0,0,0,0,0,0,1
27,11,0,1,3,0,0,1,8,2,0,0,0,1,0,0,1
36,22,0,10,1,0,0,1,1,0,0,0,0,0,0,0,1
44,16,0,24,2,0,0,3,0,0,1,0,0,0,0,0,1
65,24,0,37,2,4,0,3,5,0,0,0,0,0,0,0,1
86,7,0,53,1,5,2,3,5,2,0,0,0,0,0,0,0
84,26,0,54,2,2,0,4,2,0,0,0,0,0,0,0,1
36,10,0,22,1,1,0,2,0,0,0,0,0,0,0,0,0
33,9,0,20,2,0,0,2,1,0,0,0,0,0,0,0,1
37,9,2,21,2,0,1,2,0,0,0,0,0,0,0,0,0
46,13,0,29,2,3,0,1,0,0,0,0,0,0,0,0,0
21,13,0,3,4,0,0,1,14,0,0,0,0,1,0,0,1
14,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,9,0,56,3,2,0,8,8,0,0,0,0,0,0,0,1
57,17,0,36,1,0,3,2,4,0,0,0,0,0,0,0,0
677,5,7,3,10,4,11,1,140,57,0,0,0,0,0,0,1
35,8,0,23,2,1,0,3,0,0,0,0,0,0,0,0,0
58,8,0,14,3,0,1,1,3,4,0,0,0,0,0,0,1
34,9,6,14,2,0,1,1,0,0,0,0,0,0,0,0,0
79,17,0,55,2,1,0,4,17,0,0,0,0,0,0,0,1
24,7,0,13,2,0,1,1,0,0,0,0,0,0,0,0,1
59,6,0,10,3,0,1,1,0,6,0,0,0,0,0,0,1
34,8,0,22,1,1,0,1,1,0,0,0,0,0,0,0,0
88,11,0,74,2,6,0,5,7,0,0,0,0,0,0,0,0
79,10,12,52,3,3,0,4,6,0,0,0,0,0,0,0,0
26,8,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0
51,6,0,42,3,1,0,5,6,0,0,0,0,0,0,0,1
41,9,7,20,3,0,0,2,1,0,0,0,0,0,0,0,1
24,11,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0
30,25,0,0,1,4,0,0,0,0,1,0,0,0,1,0,1
17,4,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1
52,8,0,40,2,2,2,2,0,0,1,0,0,0,0,0,1
72,7,25,19,6,1,1,5,11,4,1,0,0,0,0,0,0
64,6,0,55,1,1,0,4,20,0,0,0,0,0,0,0,1
39,3,4,16,3,0,0,2,7,2,0,0,0,0,0,0,0
29,13,11,0,2,0,0,0,8,0,0,0,0,0,0,0,1
59,11,0,44,3,0,0,5,2,0,0,0,0,0,0,0,1
27,14,0,13,3,0,0,2,11,0,0,0,0,1,0,0,1
25,12,0,9,1,0,0,1,2,0,0,0,0,0,0,0,1
68,9,0,10,2,0,1,1,2,6,0,0,0,0,0,0,1
51,12,0,36,2,2,0,4,0,0,0,0,0,0,0,0,1
65,9,0,22,2,0,0,2,4,4,0,0,0,0,0,0,0
24,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37,9,0,24,2,0,0,3,1,0,0,0,0,0,0,0,1
39,6,0,30,2,0,0,4,1,0,0,0,0,0,0,0,1
91,21,58,7,6,3,0,1,4,0,3,0,1,0,0,0,0
55,7,2,41,3,0,1,4,0,0,0,0,0,0,0,0,1
71,6,0,61,1,5,0,5,0,0,0,0,0,0,0,0,0
89,12,0,74,2,0,0,3,22,10,0,0,0,0,0,0,0
40,16,0,21,1,0,0,2,0,0,0,0,0,0,0,0,1
467,9,0,26,22,0,5,6,39,51,1,0,1,0,0,0,1
57,6,0,47,3,0,4,3,0,0,0,0,0,0,0,0,0
117,8,0,6,3,2,0,1,11,8,1,0,1,0,0,0,1
42,9,0,27,3,0,1,3,0,0,0,0,0,0,0,0,1
48,5,0,39,2,2,0,4,4,0,0,0,0,0,0,0,0
86,8,0,5,5,1,0,8,2,6,1,0,0,0,0,0,0
63,9,0,50,2,0,0,6,0,0,0,0,0,0,0,0,1
19,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1
16,4,0,9,1,0,0,1,3,0,0,0,0,0,0,0,1
34,4,0,26,1,1,0,4,0,0,0,0,0,0,0,0,1
25,8,12,0,2,0,0,0,1,0,0,0,0,0,0,0,0
45,9,0,32,2,0,0,3,1,0,0,0,0,0,0,0,1
17,7,0,6,1,0,0,1,2,0,0,0,0,0,0,0,1
27,5,7,11,3,0,0,1,0,0,0,0,0,0,0,0,1
99,7,0,6,2,4,0,1,5,7,1,0,1,0,0,0,0
31,13,0,14,1,0,0,2,1,0,1,0,0,0,0,0,1
90,14,0,72,2,3,0,1,9,8,0,0,0,0,0,0,0
52,8,11,28,3,1,0,3,6,0,0,0,0,0,0,0,0
28,12,0,12,2,0,0,1,0,0,0,0,0,0,0,0,1
60,9,0,44,2,0,1,3,14,0,0,0,0,0,0,0,1
29,11,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
409,11,111,186,17,5,2,14,114,9,4,0,1,0,0,0,0
41,9,0,15,2,0,1,1,2,2,0,0,0,0,0,0,1
55,7,0,44,1,3,0,3,8,0,0,0,0,0,0,0,0
24,12,0,7,1,0,0,1,5,0,0,0,0,0,1,0,1
80,17,0,31,2,0,0,2,1,6,0,0,0,0,0,0,1
56,8,0,28,2,0,1,2,6,4,0,0,0,0,0,0,0
55,16,0,35,2,0,0,6,14,0,0,0,0,0,0,0,0
77,9,0,16,4,0,0,5,0,4,2,0,1,0,0,0,1
21,12,0,6,2,1,0,1,0,0,0,0,0,0,0,0,1
53,14,0,35,1,1,1,4,3,0,0,0,0,0,0,0,1
45,9,2,29,3,1,2,2,0,0,0,0,0,0,0,0,0
72,12,8,47,2,1,0,3,19,0,0,0,0,0,0,0,1
36,8,18,6,3,1,0,1,5,0,0,0,0,0,0,0,1
86,17,0,65,5,0,0,4,3,1,2,0,0,0,0,0,1
25,6,0,12,2,1,0,2,1,0,0,0,0,0,0,0,1
28,2,0,22,1,0,2,1,0,2,0,0,0,0,0,0,0
37,14,0,19,2,0,2,1,1,0,0,0,0,0,0,0,0
102,7,0,19,5,1,0,12,2,6,1,0,0,0,0,0,1
17,7,0,6,1,0,0,1,4,0,0,0,0,0,0,0,0
45,15,0,30,4,0,0,3,13,1,1,0,0,1,0,0,1
63,5,5,48,2,5,0,3,6,0,0,0,0,0,0,0,0
89,15,0,10,2,1,1,1,2,8,0,0,0,0,0,0,1
33,11,0,18,2,1,0,3,2,0,0,0,0,0,0,0,1
62,13,0,42,3,1,0,6,0,0,0,0,0,0,0,0,1
77,17,0,10,2,1,1,1,3,8,0,0,0,0,0,0,1
26,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,8,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13,9,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
56,12,0,40,2,0,0,4,6,0,0,0,0,0,0,0,1
372,7,126,234,26,6,0,2,158,0,2,0,0,0,0,0,1
109,9,0,10,2,2,1,1,6,12,0,0,0,0,0,0,1
36,17,0,15,2,0,0,2,0,0,0,0,0,0,1,0,1
37,10,0,14,2,0,0,1,3,2,0,0,0,0,0,0,0
42,9,2,26,2,0,2,2,0,2,0,0,0,0,0,0,1
32,3,0,24,2,1,0,3,2,0,0,0,0,0,1,0,0
57,17,0,33,3,1,0,4,0,0,0,0,0,0,0,0,1
108,9,0,45,4,1,0,6,6,2,0,0,1,0,0,0,1
83,17,0,63,1,0,0,3,22,0,1,0,0,0,0,0,0
26,9,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0
193,17,0,28,2,0,0,3,27,4,0,0,0,0,0,0,1
71,6,0,45,2,2,0,5,3,2,0,0,0,0,0,0,1
248,29,0,17,2,1,1,2,28,6,0,0,0,0,0,0,1
19,4,0,8,2,0,0,1,0,0,0,0,0,0,0,0,1
9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,8,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1
175,15,0,71,4,0,5,9,7,12,0,0,0,0,0,0,1
27,8,0,15,1,0,0,2,0,0,0,0,0,0,0,0,0
20,9,0,8,1,0,0,1,0,0,1,0,0,0,0,0,1
43,15,0,24,1,1,0,3,0,0,0,0,0,0,0,0,0
27,4,0,19,1,0,0,3,7,0,0,0,0,0,0,0,0
77,11,0,62,1,2,2,5,5,0,0,0,0,0,0,0,1
42,7,4,21,3,1,0,3,4,0,0,0,0,0,0,0,1
23,4,0,15,1,0,0,2,7,0,0,0,0,0,0,0,0
87,13,0,10,2,0,1,1,4,10,0,0,0,0,0,0,1
54,10,0,26,2,0,0,3,0,2,0,0,0,0,0,0,1
24,5,4,10,2,0,0,2,0,0,0,0,1,0,0,0,1
30,8,0,15,2,0,0,3,4,0,0,0,0,0,0,0,1
146,6,0,134,5,2,0,7,17,0,1,0,1,0,0,0,1
29,5,8,12,3,0,0,1,1,0,0,0,0,0,0,0,1
74,8,0,26,2,0,0,3,4,6,0,0,0,0,0,0,0
95,5,8,77,4,8,0,5,0,0,0,0,0,0,0,0,0
19,6,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0
76,14,0,19,4,0,0,1,5,7,0,1,0,0,0,0,1
115,9,0,28,1,7,3,2,0,6,0,0,0,0,0,0,0
39,13,0,22,2,0,0,3,0,0,0,0,0,0,0,0,0
34,17,0,13,2,0,0,1,0,0,0,0,0,0,0,0,0
29,9,0,16,1,0,0,2,0,0,0,0,0,0,0,0,1
12,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
26,5,0,18,2,0,0,2,1,0,0,0,0,0,0,0,1
39,7,0,28,1,0,2,2,0,0,0,0,0,0,0,0,0
72,5,54,6,12,0,0,1,2,0,4,0,1,0,0,0,1
31,11,9,7,2,1,0,1,2,0,1,0,0,0,0,0,0
142,13,0,126,2,3,0,8,52,0,0,0,0,0,0,0,1
35,9,0,22,2,0,0,3,0,0,0,0,0,0,0,0,1
40,5,4,26,3,0,0,3,4,0,0,0,0,0,0,0,0
35,4,4,22,3,2,0,1,14,0,0,0,0,0,0,0,1
24,10,0,11,2,1,0,1,0,0,0,0,0,0,0,0,1
72,5,4,24,4,0,0,3,13,2,0,0,0,0,0,0,1
38,8,0,26,1,1,0,5,6,0,0,0,0,0,0,0,0
75,19,6,23,5,0,0,2,4,2,0,0,0,0,0,0,1
65,19,0,42,1,0,0,4,26,0,1,0,1,0,0,0,1
29,14,0,15,4,0,0,2,13,0,0,0,0,1,0,0,1
17,13,0,0,3,0,0,0,13,0,0,0,0,1,0,0,1
254,15,0,49,5,3,1,6,26,14,0,0,1,0,0,0,1
54,15,0,35,2,0,2,3,0,0,0,0,0,0,0,0,1
38,3,0,31,1,1,0,3,0,0,0,0,0,0,0,0,0
65,13,0,24,3,1,0,3,0,3,0,1,0,0,0,0,1
34,11,0,19,2,1,0,2,0,0,0,0,0,0,0,0,0
33,4,0,25,1,0,0,3,7,0,0,0,0,0,0,0,0
48,8,0,36,1,1,0,3,15,0,0,0,0,0,0,0,0
26,13,0,7,4,0,0,1,15,0,0,0,0,1,0,0,1
52,16,0,32,1,0,2,2,0,0,0,0,0,0,0,0,1
541,11,0,35,3,1,0,4,142,2,0,0,1,0,0,0,1
13,6,0,4,1,0,0,1,0,0,0,0,0,0,1,0,1
36,13,0,19,2,0,0,2,0,0,0,0,0,0,0,0,0
245,11,0,37,8,0,1,10,10,28,1,0,1,0,0,0,1
33,13,0,20,4,0,0,2,10,0,0,0,0,1,0,0,1
50,15,0,28,3,0,0,3,0,0,0,0,0,0,0,0,1
50,32,0,14,2,3,0,1,4,0,0,0,0,0,0,0,0
52,4,0,45,2,2,0,4,3,0,0,0,0,0,0,0,1
34,30,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1
42,11,0,27,2,0,0,2,3,0,0,0,0,0,0,0,0
23,8,0,11,1,0,0,1,2,0,0,0,0,0,0,0,1
105,10,0,10,3,0,3,1,3,12,0,0,0,0,0,0,1
116,7,0,10,2,10,1,1,33,10,0,0,0,0,0,0,1
43,13,0,26,2,1,0,2,0,0,0,0,0,0,0,0,0
49,18,0,12,2,0,0,1,0,2,0,0,0,0,0,0,0
41,9,0,29,2,1,0,2,0,0,0,0,0,0,0,0,1
24,6,0,14,1,1,0,1,0,0,0,0,0,0,0,0,0
46,7,0,35,2,1,0,5,6,0,0,0,0,0,0,0,1
133,2,3,133,4,8,1,12,2,0,0,0,0,0,0,0,0
27,11,0,16,4,0,0,2,8,0,0,0,0,1,0,0,1
254,15,0,49,5,3,1,6,26,14,0,0,1,0,0,0,1
46,8,0,34,1,0,0,4,0,0,0,0,0,0,0,0,1
18,5,0,9,1,0,0,1,8,0,0,0,0,0,0,0,0
76,12,0,61,1,0,0,5,12,6,0,0,0,0,0,0,0
43,5,11,19,4,1,0,2,0,0,1,0,0,0,0,0,1
36,13,0,10,2,0,0,1,2,2,0,0,0,0,0,0,1
82,10,0,10,2,0,1,1,4,10,0,0,0,0,0,0,1
69,14,0,10,2,0,1,1,2,6,0,0,0,0,0,0,1
85,5,0,13,5,1,0,10,2,5,1,0,0,0,0,0,1
25,11,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1
17,4,0,9,1,0,0,1,2,0,0,0,0,0,0,0,1
26,4,5,12,2,0,0,2,3,0,0,0,0,0,0,0,1
63,10,0,26,3,0,0,4,0,3,0,1,0,0,0,0,1
15,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
62,8,0,50,1,5,0,1,8,0,0,0,0,0,0,0,0
39,11,0,24,2,0,0,2,0,0,0,0,0,0,0,0,1
135,14,0,53,3,2,3,7,1,6,1,1,0,0,0,0,1
48,18,0,27,2,1,2,3,0,0,0,0,0,0,0,0,1
26,21,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1
72,10,0,10,2,0,1,1,4,8,0,0,0,0,0,0,1
87,13,0,10,2,1,1,1,3,8,0,0,0,0,0,0,1
20,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0
27,5,0,18,2,0,0,2,3,0,0,0,0,0,0,0,1
19,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
63,9,0,50,2,0,0,6,1,0,2,0,0,0,0,0,1
36,11,0,21,1,0,0,2,2,1,0,0,0,0,0,0,0
167,15,0,10,2,2,1,1,8,20,0,0,0,0,0,0,1
34,11,0,20,1,1,0,2,0,0,0,0,0,0,0,0,1
56,6,0,46,1,4,0,3,7,0,1,0,0,0,0,0,0
99,15,0,61,2,4,0,7,4,2,0,0,0,0,0,0,1
62,8,0,48,5,0,0,4,2,0,0,0,0,0,0,0,1
37,8,0,25,2,1,0,4,2,0,0,0,0,0,0,0,1
48,9,2,32,2,0,4,2,0,0,0,0,0,0,0,0,0
148,9,0,28,2,0,1,2,21,30,0,0,0,0,0,0,0
83,11,0,68,2,13,0,1,3,0,0,0,0,0,0,0,0
42,12,25,0,5,0,0,0,4,0,1,0,0,0,0,0,1
33,3,0,27,1,0,0,3,7,0,0,0,0,0,0,0,0
20,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,14,0,10,1,0,0,1,0,0,0,0,0,0,0,0,1
261,4,8,6,3,8,0,1,81,24,0,0,0,0,0,0,1
55,18,0,33,2,2,0,3,7,0,0,0,0,0,0,0,0
40,15,0,21,1,0,0,3,0,0,0,0,0,0,0,0,1
52,4,0,41,2,5,0,2,0,0,0,0,0,0,0,0,1
49,4,0,41,2,0,0,4,0,0,0,0,0,0,0,0,0
212,15,179,11,11,7,0,1,78,0,2,0,0,0,0,0,0
29,8,2,14,2,0,0,2,0,0,0,0,0,0,0,0,0
21,8,0,10,2,0,0,1,2,0,0,0,0,0,0,0,1
21,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
21,7,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0
29,8,0,18,2,3,0,1,1,0,0,0,0,0,0,0,1
24,6,14,0,2,0,0,0,0,0,0,0,0,0,0,0,1
45,20,0,21,1,0,0,3,0,0,0,0,0,0,0,0,1
